practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,itext.started,itext.stopped,iconfirm.keys,iconfirm.rt,iconfirm.started,iconfirm.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,8.747313599917106,None,space,0.4044821000425145,8.747313599917106,None,1,001,2020_Nov_06_0150,Project,2020.2.5,143.38747175259903,
