practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,itext.started,itext.stopped,iconfirm.keys,iconfirm.rt,iconfirm.started,iconfirm.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.341000300017186,None,space,6.822606300003827,9.341000300017186,None,1,001,2020_Nov_06_0128,Project,2020.2.5,152.7764836151478,
