practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,itext.started,itext.stopped,iconfirm.keys,iconfirm.rt,iconfirm.started,iconfirm.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.59646860009525,None,space,0.4238655000226572,9.59646860009525,None,1,001,2020_Nov_06_0152,Project,2020.2.5,147.3250917894621,
