practices.thisRepN,practices.thisTrialN,practices.thisN,practices.thisIndex,itext.started,itext.stopped,iconfirm.keys,iconfirm.rt,iconfirm.started,iconfirm.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,8.497261099983007,None,space,0.3543135999934748,8.497261099983007,None,1,001,2020_Nov_06_0143,Project,2020.2.5,138.2596156528537,
